7848,1,45,47,167159,1,13,9,49,11,5,6,0,0,50,7
7849,0,24,12,283806,27,10,2,25,4,5,20,0,0,40,7
7850,0,57,12,140426,65,2,24,25,4,5,6,0,0,35,35
7851,1,36,47,61778,13,9,9,18,11,5,6,15024,0,40,7
7852,0,41,12,33310,13,9,2,3,4,5,20,0,0,40,7
7853,0,26,8,202560,27,10,2,18,30,5,20,0,0,35,7
7854,0,25,8,60828,27,10,2,40,30,5,20,0,0,50,7
7855,0,53,0,153486,27,10,9,40,11,5,6,0,0,50,7
7856,0,28,47,167536,31,12,63,18,42,5,6,0,0,40,7
7857,0,30,47,370990,22,14,2,18,4,5,20,0,0,40,7
7858,0,38,8,198867,16,7,9,34,11,5,6,0,0,40,7
7859,0,37,47,174924,27,10,14,49,42,5,6,0,0,48,61
7860,0,30,12,175856,22,14,9,18,11,5,6,0,0,38,7
7861,0,41,12,169628,13,9,9,41,19,17,20,0,0,40,35
7862,0,29,35,125159,27,10,2,35,4,17,6,0,0,36,35
7863,0,31,12,220690,27,10,14,34,4,5,6,0,0,80,7
7864,0,36,12,160035,13,9,9,34,11,5,6,3908,0,55,7
7865,0,59,8,116878,13,9,9,10,11,5,6,0,0,60,91
7866,0,33,8,134737,13,9,9,34,11,5,6,0,0,35,7
7867,1,29,12,81648,13,9,9,32,11,5,6,0,1887,55,7
7868,1,49,0,122177,27,10,9,41,11,5,6,0,0,40,7
7869,0,50,45,69614,58,6,44,34,4,5,6,0,0,56,7
7870,1,33,12,112115,1,13,9,10,11,5,6,0,1902,45,7
7871,0,28,12,299422,36,4,9,15,11,5,6,0,0,40,39
7872,0,81,35,162882,13,9,14,35,4,5,20,0,0,35,7
7873,0,24,12,112854,27,10,2,46,4,5,20,0,0,16,7
7874,0,32,8,33417,27,10,9,34,11,5,6,0,0,50,7
7875,1,47,45,224559,13,9,9,37,11,17,6,0,0,40,7
7876,0,44,35,468706,13,9,9,35,11,17,6,0,0,40,7
7877,0,24,12,357028,27,10,2,10,30,5,6,0,0,40,7
7878,1,37,47,51158,27,10,9,46,19,5,20,7298,0,36,7
7879,1,51,12,186303,1,13,9,32,11,5,6,0,0,40,7
7880,0,52,12,127749,13,9,9,37,11,5,6,0,0,50,7
7881,0,22,12,291386,27,10,2,3,4,5,20,0,0,40,7
7882,0,28,12,138054,31,12,2,25,4,52,6,0,0,40,7
7883,0,47,8,174533,27,10,9,34,11,5,6,0,0,40,7
7884,0,43,12,200835,13,9,9,34,11,5,6,0,0,40,7
7885,0,25,12,108658,13,9,2,10,4,5,6,0,0,45,7
7886,1,43,12,180985,27,10,9,37,11,5,6,0,0,60,7
7887,0,25,12,34803,1,13,2,10,30,5,20,0,0,20,7
7888,0,59,12,75867,22,14,9,18,11,5,6,0,0,60,7
7889,0,29,12,156819,31,12,14,18,42,5,20,0,0,35,7
7890,0,30,12,61272,23,5,9,41,19,5,20,0,0,40,76
7891,0,24,12,39827,27,10,9,41,19,52,20,0,0,40,50
7892,0,38,12,130007,1,13,2,25,4,5,6,0,0,40,7
7893,1,37,8,80324,13,9,9,10,11,5,6,0,0,60,7
7894,0,26,12,322614,68,1,24,41,4,5,6,0,1719,40,39
7895,0,30,12,140869,13,9,2,25,42,5,20,0,0,40,7
7896,1,73,47,181902,22,14,9,18,11,5,6,0,0,10,67
7897,0,30,12,287908,13,9,9,41,11,17,6,0,0,40,7
7898,0,33,12,309630,13,9,9,25,11,5,6,0,0,40,7
7899,0,46,12,28225,27,10,9,37,11,5,6,0,0,58,7
7900,0,40,35,428584,13,9,9,35,19,17,20,3464,0,20,7
7901,0,18,12,39222,16,7,2,25,30,5,6,0,0,40,7
7902,1,35,12,359131,1,13,9,18,19,5,20,7298,0,8,35
7903,0,22,12,122272,13,9,2,3,30,5,20,0,0,40,7
7904,0,50,55,198400,13,9,9,32,11,17,6,0,0,60,7
7905,0,62,35,73091,36,4,63,35,4,17,6,0,0,40,7
7906,1,39,55,283338,1,13,9,10,11,5,6,7298,0,40,7
7907,0,22,12,208946,27,10,2,32,30,5,6,0,0,40,7
7908,0,33,12,348416,13,9,2,3,42,17,20,0,0,40,7
7909,0,31,12,379046,13,9,2,15,30,28,20,0,0,40,94
7910,0,29,12,183887,1,13,2,3,30,5,6,0,0,40,7
7911,1,38,8,127961,27,10,9,41,11,5,6,0,0,45,7
7912,0,24,12,211129,1,13,2,32,30,5,20,0,0,35,7
7913,0,29,47,187649,13,9,44,49,57,5,20,0,0,40,7
7914,1,49,45,94754,22,14,9,3,11,5,6,0,0,40,7
7915,0,33,12,231826,36,4,9,41,11,5,6,0,0,40,39
7916,0,28,12,142764,13,9,2,41,4,5,6,0,0,48,7
7917,0,22,12,126822,1,13,2,3,30,5,20,0,0,60,7
7918,0,37,12,188069,13,9,9,41,11,5,6,0,0,40,7
7919,0,30,12,284395,13,9,9,34,11,5,6,0,0,50,7
7920,0,49,12,31267,36,4,9,34,11,5,6,0,0,40,7
7921,0,29,12,161444,13,9,9,10,11,5,6,0,0,40,69
7922,0,25,12,144483,13,9,44,10,42,5,20,0,0,40,7
7923,0,36,12,133655,13,9,24,3,42,5,20,0,0,40,7
7924,0,36,0,112074,43,16,2,18,4,5,6,0,0,45,7
7925,0,21,12,249727,13,9,2,25,30,5,6,0,0,22,7
7926,0,18,12,165754,27,10,2,25,30,5,20,0,0,30,7
7927,0,30,47,172822,33,11,2,49,4,5,6,0,0,40,7
7928,0,44,12,288433,27,10,2,3,30,17,20,0,0,40,7
7929,0,40,12,33331,27,10,9,37,11,5,6,0,0,50,7
7930,0,43,12,168071,13,9,9,10,11,5,6,0,0,44,7
7931,1,45,12,207277,1,13,9,10,11,5,6,0,0,50,7
7932,0,29,12,130620,27,10,24,32,30,28,20,0,0,26,29
7933,0,40,12,136244,27,10,9,3,19,5,20,0,0,40,7
7934,0,43,12,972354,27,10,9,25,11,5,6,0,0,48,7
7935,0,20,12,245297,27,10,2,25,4,5,20,0,0,20,7
7936,0,32,0,71151,1,13,9,46,11,5,6,0,0,20,7
7937,0,19,12,118352,27,10,2,25,30,5,20,0,0,16,7
7938,0,21,12,117210,13,9,2,41,30,5,6,0,0,40,7
7939,0,23,12,120068,33,11,9,15,11,5,6,0,0,40,7
7940,0,24,12,48343,16,7,2,25,4,17,20,0,0,40,7
7941,0,52,12,84451,33,11,14,25,4,5,6,0,0,32,7
7942,0,51,35,76437,27,10,14,35,42,5,20,0,0,40,7
7943,0,19,12,281704,27,10,2,25,4,5,6,0,0,35,7
7944,1,54,12,123011,27,10,9,32,11,5,6,0,0,45,7
7945,0,50,12,104729,13,9,14,41,57,5,20,0,0,48,7
7946,0,29,12,110134,27,10,14,41,4,5,6,0,0,40,7
7947,0,17,12,186067,58,6,2,46,30,5,6,0,0,10,7
7948,0,47,12,214702,13,9,14,25,42,5,20,0,0,37,50
7949,0,46,12,384795,1,13,14,18,42,17,20,0,0,32,7
7950,0,30,12,175931,27,10,9,15,11,5,6,0,0,44,7
7951,0,58,12,366324,27,10,9,25,19,5,20,0,0,30,7
7952,0,48,12,118717,1,13,14,18,4,17,20,0,0,40,7
7953,0,23,12,219835,27,10,2,49,30,5,6,0,0,40,39
7954,0,23,12,176486,33,11,2,3,30,5,20,0,0,36,7
7955,0,45,12,273435,13,9,9,34,11,5,6,0,0,40,7
7956,0,20,12,182661,27,10,2,32,30,17,6,0,0,20,7
7957,0,26,12,212304,36,4,2,41,30,5,6,0,0,48,7
7958,1,50,47,133963,1,13,2,18,30,5,20,0,0,40,7
7959,1,49,12,165152,13,9,9,32,11,5,6,0,0,48,7
7960,0,26,12,274724,27,10,2,25,57,5,6,0,0,40,93
7961,0,47,12,196707,53,15,14,3,4,5,6,0,0,40,7
7962,0,31,12,213002,77,8,2,32,4,5,6,4650,0,50,7
7963,0,19,35,26620,27,10,2,35,30,5,20,0,0,40,7
7964,0,23,12,361481,58,6,9,25,11,5,6,0,0,40,35
7965,0,35,12,148581,13,9,9,34,11,5,6,0,1740,40,7
7966,1,46,12,459189,27,10,9,34,11,5,6,0,1902,50,7
7967,0,28,8,214689,16,7,2,34,4,5,6,0,0,40,7
7968,1,58,12,289364,27,10,9,10,11,5,6,7688,0,45,7
7969,0,21,12,174907,13,9,2,3,30,5,20,0,0,40,7
7970,0,50,8,348099,58,6,14,32,4,5,20,0,0,50,7
7971,0,30,35,104965,23,5,2,35,4,5,20,0,0,30,7
7972,0,31,12,31600,1,13,2,18,4,5,20,0,0,40,7
7973,0,31,8,286282,1,13,9,3,19,5,20,0,0,20,7
7974,1,35,8,181705,13,9,9,34,11,5,6,3103,0,40,7
7975,1,33,12,238912,43,16,9,18,11,5,6,0,0,60,7
7976,1,34,12,134737,22,14,9,18,11,5,6,7688,0,55,7
7977,1,67,35,157403,53,15,9,35,11,5,6,6418,0,10,7
7978,1,37,12,197429,13,9,9,15,11,5,6,0,0,45,7
7979,1,48,12,47343,22,14,9,18,11,5,6,0,0,40,7
7980,0,34,45,67083,1,13,2,10,42,28,6,1471,0,40,70
7981,0,24,12,249957,27,10,2,10,30,5,6,0,0,40,7
7982,0,55,12,175942,13,9,14,82,4,5,20,0,0,40,81
7983,1,50,12,192982,13,9,9,46,11,5,6,0,1848,40,7
7984,1,40,12,209547,1,13,9,32,11,5,6,0,1977,60,7
7985,0,33,12,142675,1,13,2,15,4,5,6,0,0,30,7
7986,0,51,45,190333,27,10,9,34,11,5,6,0,0,40,7
7987,0,30,12,196396,27,10,2,41,4,5,6,0,0,40,7
7988,0,41,12,166740,13,9,9,41,11,5,6,0,0,40,7
7989,1,47,47,174533,33,11,9,10,11,5,6,0,0,40,7
7990,0,27,12,210867,36,4,2,40,30,5,6,0,0,50,35
7991,1,37,12,118486,1,13,44,18,42,5,20,4934,0,32,7
7992,0,40,12,144067,33,11,9,34,11,5,6,0,0,40,7
7993,0,36,12,106964,13,9,9,41,11,5,6,0,0,40,7
7994,0,37,12,178136,13,9,9,41,11,17,6,0,0,40,7
7995,1,38,12,196554,53,15,44,18,4,5,6,0,0,35,7
7996,0,40,8,403550,27,10,9,34,11,5,6,0,0,50,7
7997,0,35,12,498216,1,13,14,10,42,5,20,0,0,40,7
7998,1,47,8,192755,13,9,9,41,19,5,20,0,0,20,7
7999,0,20,35,53738,27,10,2,35,30,5,6,0,0,60,7
8000,1,33,12,156192,22,14,9,18,11,5,6,0,0,45,7
8001,0,45,12,189802,27,10,14,3,4,5,20,0,0,40,7
8002,1,66,35,213149,27,10,9,35,11,5,6,0,1825,40,7
8003,0,35,8,179171,13,9,2,32,42,17,20,0,0,38,61
8004,0,32,12,77634,16,7,9,3,11,5,6,0,0,45,7
8005,0,23,12,189830,27,10,9,25,11,17,6,0,0,50,7
8006,0,19,12,127190,13,9,2,25,30,5,20,0,0,15,7
8007,0,44,35,174147,27,10,9,35,11,5,6,0,0,40,7
8008,0,20,12,138107,13,9,2,15,30,17,6,0,0,35,7
8009,0,44,55,269733,1,13,9,32,11,5,6,0,0,30,7
8010,0,41,0,227734,13,9,9,3,11,5,6,3464,0,40,7
8011,0,19,12,318822,27,10,2,3,57,5,20,0,0,40,7
8012,0,48,12,48885,13,9,14,25,4,5,20,0,0,35,7
8013,1,45,12,205424,27,10,9,32,11,5,6,0,0,65,7
8014,0,40,12,173858,36,4,9,25,11,28,6,0,0,42,70
8015,1,34,12,202450,13,9,9,34,11,5,6,0,0,55,7
8016,0,20,12,154779,27,10,2,32,57,52,20,0,0,40,7
8017,0,33,12,180551,27,10,44,3,42,5,20,0,0,40,7
8018,0,30,12,177522,13,9,9,3,30,5,20,0,0,20,7
8019,0,23,12,277328,27,10,2,15,30,5,6,0,0,32,21
8020,0,34,12,112584,58,6,14,25,42,5,20,0,0,38,7
8021,1,48,0,85384,27,10,9,34,11,5,6,0,0,40,7
8022,0,32,35,123971,16,7,14,35,4,5,20,0,0,49,7
8023,1,42,12,69019,27,10,9,34,11,17,6,0,0,40,7
8024,0,22,12,112847,13,9,2,3,30,28,6,0,0,40,7
8025,1,60,8,52900,13,9,9,34,11,5,6,0,0,42,7
8026,1,42,12,37937,1,13,9,10,11,5,6,0,0,55,7
8027,0,45,12,59380,1,13,44,10,4,5,20,0,0,55,7
8028,0,47,12,114770,13,9,14,25,30,5,20,0,0,32,7
8029,1,29,12,216481,22,14,9,10,19,5,20,0,0,40,7
8030,0,34,12,176469,1,13,2,32,4,5,6,0,0,38,7
8031,1,34,12,176831,1,13,14,18,42,5,20,0,0,40,7
8032,0,39,45,410034,13,9,9,3,11,5,6,0,0,40,7
8033,0,29,12,93662,27,10,14,18,42,5,20,0,0,24,7
8034,0,42,55,144236,27,10,2,32,4,5,6,0,0,60,7
8035,0,48,12,240917,16,7,44,25,4,17,20,0,0,35,7
8036,1,53,12,608184,1,13,9,10,11,17,6,0,1902,40,7
8037,0,51,12,243361,27,10,63,3,42,5,20,0,0,45,7
8038,0,44,8,35166,1,13,9,40,11,5,6,0,0,90,7
8039,1,46,55,182655,33,11,9,10,11,5,6,0,0,60,7
8040,1,51,12,142717,43,16,14,34,4,5,20,4787,0,60,7
8041,0,32,12,272944,27,10,2,34,4,5,20,0,0,40,7
8042,0,22,35,219233,13,9,2,35,30,17,6,0,1602,30,7
8043,0,24,12,228686,27,10,2,25,4,5,6,0,0,45,7
8044,0,33,12,236818,33,11,2,18,42,17,20,0,0,26,7
8045,0,47,8,117865,13,9,51,34,11,5,6,0,0,90,7
8046,0,64,8,106538,22,14,14,18,4,5,6,0,0,50,7
8047,1,62,12,153891,1,13,9,10,11,5,6,0,0,50,7
8048,1,52,12,190909,13,9,9,10,11,5,6,0,0,40,7
8049,0,39,12,191002,13,9,2,32,4,5,20,0,0,40,67
8050,0,42,12,89073,13,9,9,18,11,5,6,0,0,48,7
8051,1,38,45,238342,1,13,9,32,11,5,6,7688,0,42,7
8052,0,55,12,259532,36,4,9,37,11,5,6,0,0,50,7
8053,0,29,35,189282,13,9,9,35,4,5,20,0,0,27,7
8054,0,42,12,132481,31,12,14,18,4,5,20,0,0,24,7
8055,1,30,12,205659,31,12,9,10,19,5,20,0,0,50,71
8056,0,32,12,182323,23,5,9,34,11,5,6,0,0,40,7
8057,0,36,35,216256,13,9,9,35,11,5,6,3464,0,30,7
8058,0,50,45,166419,16,7,2,32,4,17,20,3674,0,40,7
8059,0,27,12,152246,13,9,2,41,30,28,6,0,0,40,64
8060,0,47,12,155659,13,9,9,10,11,5,6,0,0,60,7
8061,0,33,12,155198,23,5,14,41,4,5,6,0,0,35,7
8062,0,48,8,100931,27,10,2,3,4,5,6,0,0,40,7
8063,0,23,12,162945,36,4,2,25,30,5,6,0,0,35,7
8064,1,31,45,334346,1,13,9,10,11,5,6,0,0,40,7
8065,0,26,12,181597,27,10,9,41,11,17,6,0,0,40,7
8066,0,61,8,133969,13,9,9,32,11,28,6,0,0,63,48
8067,0,50,12,210217,1,13,14,32,42,17,6,0,0,40,7
8068,1,49,12,169711,33,11,9,18,11,5,6,0,0,40,61
8069,1,57,35,300104,56,3,9,35,11,5,6,7298,0,84,7
8070,0,19,12,271521,13,9,2,25,57,28,6,0,0,24,7
8071,0,18,12,51255,16,7,2,15,30,5,6,0,0,15,7
8072,0,44,8,26669,31,12,9,25,19,5,20,0,0,99,7
8073,0,54,12,194580,33,11,9,32,11,5,6,0,0,50,7
8074,1,35,0,177974,13,9,9,49,11,5,6,0,0,40,7
8075,0,27,0,315640,22,14,2,18,4,28,6,0,0,20,84
8076,0,50,55,136913,13,9,9,40,11,5,6,0,0,50,7
8077,0,43,0,230961,13,9,9,34,11,5,6,0,0,40,7
8078,0,28,12,167062,27,10,14,3,42,5,6,0,0,40,7
8079,0,47,12,120131,13,9,9,10,11,5,6,0,0,40,7
8080,0,21,12,243368,68,1,2,40,4,5,6,0,0,50,39
8081,0,30,12,171876,53,15,2,18,4,5,20,0,0,45,7
8082,0,19,12,136866,13,9,2,34,30,5,6,0,0,45,7
8083,0,40,12,316820,27,10,9,25,11,5,6,0,1485,40,7
8084,1,55,12,185459,22,14,9,32,11,5,6,0,0,50,7
8085,0,67,35,81761,13,9,14,35,30,5,6,0,0,20,7
8086,0,31,12,43716,33,11,14,41,42,5,6,0,0,43,7
8087,0,30,12,220939,33,11,14,10,4,5,6,0,0,40,7
8088,0,54,35,148657,68,1,9,35,19,5,20,0,0,40,39
8089,0,51,45,40808,1,13,2,18,4,38,20,0,0,43,7
8090,0,34,12,183473,13,9,14,37,30,5,20,0,0,40,7
8091,1,59,12,108496,22,14,9,10,11,5,6,0,0,45,7
8092,0,50,12,204838,13,9,14,10,42,5,20,0,0,38,7
8093,0,29,12,132686,13,9,14,41,42,5,6,0,0,40,7
8094,0,17,0,117906,58,6,2,40,30,5,6,0,0,40,7
8095,0,24,12,304386,13,9,2,25,30,5,20,0,0,30,7
8096,0,52,35,248113,68,1,24,35,57,5,6,0,0,40,39
8097,1,39,12,165215,22,14,9,18,19,5,20,0,1902,18,7
8098,0,18,35,215463,77,8,2,35,30,5,20,0,0,25,7
8099,0,32,12,259719,27,10,14,15,42,17,6,0,0,40,93
8100,0,25,35,35829,27,10,14,35,42,5,20,0,0,50,7
8101,0,34,12,248795,13,9,2,41,4,5,20,0,0,45,7
8102,1,44,8,124692,13,9,9,18,11,5,6,0,1902,40,7
8103,0,37,47,128054,27,10,14,3,42,5,20,0,0,40,7
8104,1,39,12,179731,22,14,9,10,19,5,20,0,2415,65,7
8105,1,32,55,113543,53,15,9,18,11,5,6,0,0,40,7
8106,0,23,12,252153,27,10,2,25,4,5,20,0,0,28,7
8107,0,45,45,45891,27,10,14,3,42,5,6,0,0,42,7
8108,0,30,12,112263,16,7,14,15,30,5,6,0,0,40,7
8109,0,20,12,47791,77,8,14,25,4,5,20,0,0,10,7
8110,0,41,12,202980,13,9,9,34,11,5,6,0,0,4,87
8111,0,21,12,34918,13,9,2,32,30,5,20,0,0,30,7
8112,0,48,12,91251,36,4,9,25,11,28,6,0,0,30,84
8113,1,31,12,132996,13,9,9,18,11,5,6,5178,0,45,7
8114,0,34,12,306215,33,11,2,15,4,17,6,0,0,40,7
8115,0,25,12,203570,13,9,44,25,42,17,6,0,0,40,7
8116,0,41,8,355918,1,13,44,34,4,5,6,0,0,35,7
8117,1,35,8,198841,53,15,9,18,11,5,6,0,0,50,7
8118,0,42,12,282964,1,13,14,10,42,5,20,0,0,40,7
8119,1,34,8,312197,13,9,9,37,11,5,6,0,0,75,39
8120,0,44,12,98779,58,6,9,41,11,5,6,4386,0,60,7
8121,1,32,12,200246,1,13,9,10,11,5,6,0,0,40,7
8122,0,25,12,182771,27,10,2,32,30,28,6,0,0,40,7
8123,0,23,12,199908,16,7,9,37,11,5,6,0,0,50,7
8124,1,36,12,172104,53,15,2,18,4,52,6,0,0,40,29
8125,1,53,8,35295,1,13,2,32,42,5,6,0,0,60,7
8126,0,27,12,216858,43,16,2,18,4,5,6,0,0,52,7
8127,0,27,12,332187,1,13,2,3,4,5,20,0,0,65,7
8128,0,57,12,255109,13,9,2,10,4,5,20,0,0,45,7
8129,0,17,12,111332,16,7,2,32,30,5,20,0,0,20,7
8130,0,59,47,238431,13,9,14,3,42,5,20,0,0,38,7
8131,0,34,12,131552,13,9,2,25,30,5,20,0,0,40,7
8132,0,30,12,110239,58,6,9,37,11,5,6,0,0,55,7
8133,0,31,0,255830,31,12,2,3,30,17,20,0,0,45,7
8134,0,18,35,175648,16,7,2,35,30,5,6,0,0,40,7
8135,0,23,12,82998,27,10,2,32,4,5,6,0,0,30,7
8136,0,19,12,164320,13,9,2,37,30,5,6,0,0,40,7
8137,0,20,8,263498,33,11,2,40,30,5,6,0,0,40,7
8138,0,52,8,162381,13,9,14,32,4,5,6,0,0,40,7
8139,1,39,47,229651,1,13,9,18,11,5,6,0,0,50,7
8140,0,27,12,357348,13,9,44,25,42,5,20,0,0,50,7
8141,0,19,12,269657,27,10,2,32,4,5,20,0,0,35,7
8142,0,38,47,82880,1,13,9,18,19,5,20,0,0,15,7
8143,0,19,12,389755,13,9,2,15,30,5,6,0,0,16,7
8144,1,34,12,195136,1,13,9,18,19,5,20,0,1887,40,7
8145,0,41,12,207685,13,9,9,37,11,5,6,0,0,45,35
8146,0,23,12,222925,13,9,9,41,30,5,20,2105,0,40,7
8147,0,24,35,196388,31,12,2,35,4,5,6,0,0,12,7
8148,0,24,12,50341,1,13,2,3,4,5,20,0,0,40,7
8149,0,22,12,214134,58,6,2,37,4,38,6,0,0,84,7
8150,1,45,12,114032,53,15,9,18,11,5,6,0,0,60,7
8151,1,45,12,192053,13,9,9,10,11,5,6,0,0,60,7
8152,1,48,12,240231,1,13,9,10,11,28,6,0,0,40,85
8153,0,42,12,44402,1,13,9,32,11,5,6,0,0,60,7
8154,0,35,8,191503,27,10,9,32,11,5,6,0,0,50,7
8155,0,32,12,163530,13,9,14,25,42,38,20,0,0,40,7
8156,0,51,47,136823,13,9,9,10,19,5,20,0,0,32,7
8157,1,59,12,121912,27,10,9,10,11,5,6,0,0,40,7
8158,0,31,47,58624,13,9,2,37,30,5,6,0,0,40,7
8159,0,27,47,74056,1,13,2,46,4,5,6,0,0,50,7
8160,1,29,12,144259,1,13,9,15,11,17,6,4386,0,80,35
8161,0,57,12,182028,31,12,63,3,4,5,20,0,0,35,7
8162,0,40,12,209040,13,9,2,25,4,5,6,0,0,40,7
8163,0,31,12,206046,13,9,14,41,4,5,6,0,0,40,7
8164,0,23,12,182494,36,4,2,41,30,5,6,0,0,40,7
8165,0,42,12,185057,13,9,44,3,42,5,20,0,0,35,89
8166,0,60,12,147473,13,9,9,32,11,5,6,0,0,40,7
8167,1,53,47,221722,22,14,2,10,4,5,20,14344,0,50,7
8168,0,20,35,388811,27,10,2,35,30,5,20,0,0,40,7
8169,0,27,12,221912,13,9,2,15,30,5,6,0,0,40,7
8170,0,31,12,48189,13,9,9,37,11,5,6,0,0,45,7
8171,0,29,0,382272,1,13,2,34,4,5,6,0,0,40,7
8172,0,22,12,48347,1,13,2,40,30,5,6,0,0,40,7
8173,1,42,12,143046,1,13,2,18,4,5,20,0,1564,38,7
8174,1,63,55,137940,53,15,9,18,11,5,6,15024,0,50,7
8175,0,28,12,249571,13,9,9,32,11,5,6,0,0,40,7
8176,0,79,12,121318,27,10,9,3,11,5,6,0,0,20,7
8177,1,39,12,224531,13,9,9,34,11,5,6,7298,0,40,7
8178,0,29,12,185019,77,8,2,25,4,52,6,0,0,40,7
8179,0,60,12,27886,36,4,14,25,4,5,6,0,0,40,7
8180,0,58,12,94741,77,8,9,25,19,5,20,0,0,24,7
8181,0,20,12,107801,31,12,2,25,30,5,20,0,2205,18,7
8182,1,44,12,191256,13,9,9,37,11,5,6,0,0,65,7
8183,0,47,12,256866,13,9,9,37,11,5,6,0,0,48,7
8184,1,59,12,197148,13,9,9,49,11,5,6,0,0,24,7
8185,0,37,12,312271,22,14,14,10,4,5,6,0,0,65,7
8186,0,21,12,118657,13,9,44,41,57,5,6,0,0,40,7
8187,0,68,12,224338,33,11,63,10,4,5,20,0,0,40,7
8188,0,43,12,242488,27,10,9,3,11,5,6,5013,0,40,7
8189,0,23,35,234970,27,10,2,35,30,17,20,0,0,40,7
8190,0,23,12,227915,13,9,2,34,42,5,20,0,0,33,7
8191,0,40,47,105717,22,14,2,3,4,5,20,0,1876,35,7
8192,0,45,8,160962,27,10,2,32,30,5,20,0,0,35,7
8193,1,34,35,353881,33,11,9,35,11,5,6,3103,0,60,7
8194,0,22,12,188950,27,10,2,46,30,5,6,0,0,40,7
8195,1,38,12,201328,1,13,9,18,11,5,6,0,0,50,7
8196,0,24,12,218678,27,10,2,32,4,5,6,0,0,49,7
8197,0,23,12,184255,13,9,9,32,19,5,20,0,0,40,7
8198,1,39,45,200968,27,10,9,3,57,5,6,0,0,45,7
8199,0,26,12,102264,27,10,2,34,4,5,6,0,0,40,7
8200,0,24,12,300584,13,9,2,15,42,5,6,0,0,40,7
8201,0,22,12,208946,27,10,2,3,30,5,6,0,0,25,7
8202,0,36,12,105021,1,13,9,18,11,5,6,0,0,55,7
8203,0,20,12,124751,27,10,2,82,30,5,20,0,0,20,7
8204,0,18,12,274057,16,7,2,25,30,17,6,0,0,8,7
8205,1,38,12,132879,1,13,9,10,11,5,6,0,0,40,7
8206,0,43,55,260960,1,13,14,40,4,5,6,0,0,35,7
8207,0,56,12,208415,13,9,14,10,4,17,6,0,0,40,35
8208,1,42,12,356934,22,14,9,10,11,5,6,0,0,40,7
8209,1,35,12,154410,1,13,9,10,11,5,6,0,0,50,7
8210,0,31,12,35378,27,10,14,3,4,5,20,0,0,45,7
8211,0,73,12,301210,65,2,9,37,11,5,6,0,1735,20,7
8212,0,32,12,73621,27,10,14,10,42,5,20,0,0,42,7
8213,1,37,12,108140,22,14,9,10,11,5,6,15024,0,45,7
8214,0,66,12,217198,13,9,9,15,11,5,6,0,0,10,7
8215,0,22,12,157332,13,9,2,25,30,5,20,0,0,35,7
8216,0,51,12,202956,33,11,9,32,11,5,6,0,0,40,7
8217,0,31,12,173495,13,9,2,25,30,5,6,0,0,35,7
8218,0,65,12,149811,13,9,14,3,42,5,20,0,2206,59,60
8219,0,39,12,444219,13,9,9,34,19,17,20,0,0,45,7
8220,0,48,12,125120,27,10,9,3,19,5,20,0,0,37,7
8221,0,20,12,190429,27,10,2,25,4,5,20,0,0,40,7
8222,0,28,35,190303,31,12,2,35,57,5,6,0,0,40,7
8223,1,48,12,248164,1,13,9,32,11,5,6,4386,0,50,7
8224,0,29,45,208534,53,15,9,18,11,5,6,0,0,80,7
8225,1,36,8,343721,43,16,2,18,4,5,6,0,0,30,35
8226,1,35,55,196373,1,13,9,10,11,5,6,0,0,45,7
8227,1,31,12,433788,27,10,9,37,11,5,6,0,0,40,7
8228,0,48,0,122086,13,9,9,49,11,5,6,0,0,40,7
8229,0,36,12,137314,33,11,2,46,4,5,6,0,0,45,7
8230,0,40,8,33068,13,9,9,40,11,5,6,0,0,50,7
8231,0,57,12,210688,13,9,9,18,11,5,6,0,0,15,7
8232,0,26,47,117833,1,13,2,18,4,5,20,4865,0,35,7
8233,0,37,0,103474,13,9,2,25,30,5,20,0,0,40,7
8234,1,65,12,115880,43,16,9,10,11,5,6,0,0,40,7
8235,0,26,8,233933,58,6,2,18,4,5,20,0,0,32,7
8236,0,42,12,52781,27,10,9,46,11,5,6,0,0,40,7
8237,1,47,12,586657,22,14,9,10,11,5,6,0,0,40,85
8238,0,62,12,113080,36,4,14,34,30,5,6,0,0,40,7
8239,0,27,12,251905,33,11,2,10,30,5,6,0,0,50,7
8240,0,76,8,225964,27,10,63,32,4,5,6,0,0,8,7
8241,0,20,35,194096,27,10,2,35,30,5,20,0,0,40,7
8242,0,29,12,263831,1,13,2,3,30,5,20,0,0,40,7
8243,1,29,12,133136,77,8,9,37,11,5,6,0,0,40,7
8244,0,32,12,121634,58,6,2,41,30,5,6,0,0,40,39
8245,0,22,55,40767,27,10,9,34,11,5,6,0,0,40,7
8246,0,30,45,355789,13,9,2,3,4,17,20,0,0,50,7
8247,0,43,47,311914,27,10,14,3,4,5,20,0,0,40,7
8248,0,23,12,91189,1,13,9,25,11,5,6,0,0,20,7
8249,1,44,45,344060,53,15,9,18,11,5,6,0,0,40,7
8250,0,41,12,113823,1,13,14,25,4,5,6,0,0,40,7
8251,1,49,0,185800,22,14,14,18,42,17,20,7430,0,40,7
8252,1,30,12,76107,13,9,2,37,4,5,6,0,0,45,7
8253,0,23,12,117618,27,10,2,15,30,5,6,0,0,35,7
8254,0,39,12,238008,13,9,63,3,30,5,20,0,0,40,7
8255,1,32,12,136480,1,13,9,32,11,5,6,0,0,60,7
8256,1,50,12,285200,27,10,9,34,11,5,6,0,1887,35,7
8257,0,19,12,351040,27,10,2,3,30,5,20,0,0,40,50
